c5,c5,i4,r8
F141,L277,0,0.679458118
F141,L278,0,0.500725663
F141,L279,0,0.543067133
F141,L280,2,0.730194195
F141,L281,2,0.642659743
F141,L282,0,0.550042546
F141,L283,2,0.763248419
F141,L284,1,0.294247422
F141,L285,1,0.782974222
F141,L286,2,0.605265909
F141,L287,1,0.986263638
F141,L288,2,0.189635216
F141,L289,2,0.300242878
F141,L290,0,0.757848766
F141,L291,1,0.51952601
F141,L292,1,0.365016968
F141,L293,0,0.169973226
F141,L294,2,0.674483759
F141,L295,1,0.985806351
F141,L296,1,0.717271772
F141,L297,1,0.565384212
F141,L298,2,0.095447623
F141,L299,2,0.944865569
F141,L300,2,0.402539031
F141,L301,1,0.251681159
F141,L302,2,0.760371438
F141,L303,2,0.472203608
F141,L304,0,0.739903556
F141,L305,0,0.25393507
F141,L306,0,0.655625495
F141,L307,2,0.821145405
F141,L308,2,0.635415638
F141,L309,1,0.264143765
F141,L310,0,0.780398054
F141,L311,1,0.465371046
F141,L312,1,0.310465018
F141,L313,2,0.814656296
F141,L314,1,0.798320556
F141,L315,2,0.583085468
F141,L316,1,0.781677393
F141,L317,1,0.029340954
F141,L318,1,0.338498858
F141,L319,1,0.624944054
F141,L320,2,0.487016271
F141,L321,1,0.205241228
F141,L322,0,0.991277275
F141,L323,0,0.963612776
F141,L324,1,0.084063229
F141,L325,1,0.869939015
F141,L326,1,0.414092092
F141,L327,2,0.695828216
F141,L328,2,0.332805983
F141,L329,0,0.706751485
F141,L330,1,0.422338721
F141,L331,1,0.634791737
F141,L332,2,0.109850141
F141,L333,0,0.603919617
F141,L334,2,0.537135137
F141,L335,1,0.052814517
F141,L336,1,0.648825629
F141,L337,1,0.437176911
F141,L338,2,0.540939198
F141,L339,1,0.206837005
F141,L340,1,0.649797474
F141,L341,1,0.268957759
F141,L342,0,0.044770224
F141,L343,2,0.482656657
F141,L344,1,0.707501444
F141,L345,1,0.782839432
F141,L346,0,0.58577331
F141,L347,2,0.741672827
F141,L348,2,0.754871262
F141,L349,0,0.668802931
F141,L350,2,0.086399514
F141,L351,2,0.245327853
F141,L352,0,0.757147105
F141,L353,1,0.643118057
F141,L354,2,0.648781724
F141,L355,1,0.200197589
F141,L356,2,0.497266207
F141,L357,2,0.995051127
F141,L358,1,0.209068176
F141,L359,0,0.328245214
F141,L360,1,0.911526084
F141,L361,0,0.279480043
F141,L362,2,0.912508571
F141,L363,1,0.973858162
F141,L364,0,0.433844062
F141,L365,2,0.657577997
F141,L366,2,0.613822971
F141,L367,2,0.648069456
F141,L368,1,0.22734998
F141,L369,1,0.674061189
F141,L370,1,0.378548378
F141,L371,1,0.851333198
F141,L372,0,0.985458893
F141,L373,2,0.055536049
F141,L374,2,0.526253583
F141,L375,0,0.764258863
F141,L376,1,0.304765098
F141,L377,2,0.636046016
F141,L378,0,0.679215575
F141,L379,0,0.440070476
F141,L380,0,0.024741098
F141,L381,1,0.338201941
F141,L382,1,0.570712082
F141,L383,2,0.446875971
F141,L384,2,0.621856477
F141,L385,0,0.445856455
F141,L386,1,0.432732912
F141,L387,1,0.200118516
F141,L388,0,0.887764168
F141,L389,2,0.241092616
F141,L390,1,0.577745594
F141,L391,1,0.188216102
F141,L392,2,0.033924812
F141,L393,0,0.597665206
F141,L394,0,0.064149702
F141,L395,0,0.854137824
F141,L396,2,0.79161891
F141,L397,1,0.83765145
F141,L398,0,0.888066334
F141,L399,1,0.463647342
F141,L400,2,0.431768592
F141,L401,1,0.190008001
F141,L402,2,0.069864304
F141,L403,2,0.012672621
F141,L404,2,0.250271962
F141,L405,0,0.520439329
F141,L406,1,0.943921774
F141,L407,0,0.231621448
F141,L408,0,0.460430174
F141,L409,2,0.722276985
F141,L410,2,0.35304029
F141,L411,0,0.397709334
F141,L412,0,0.535187145
F141,L413,2,0.718147136
F141,L414,1,0.780017134
F141,L415,2,0.816135881
F141,L416,0,0.450840933
F141,L417,1,0.481634559
F141,L418,2,0.500368289
F141,L419,1,0.060242922
F141,L420,2,0.525038974
F141,L421,0,0.765880021
F141,L422,1,0.941181553
F141,L423,1,0.936997124
F141,L424,0,0.31152771
F141,L425,0,0.350395872
F141,L426,2,0.707541393
F141,L427,2,0.469018302
F141,L428,1,0.43045026
F141,L429,0,0.976046275
F141,L430,2,0.362757727
F141,L431,1,0.244056182
F141,L432,0,0.066018512
F141,L433,0,0.728184682
F141,L434,2,0.491474426
F141,L435,1,0.297808358
F141,L436,0,0.865036319
F141,L437,2,0.305815909
F141,L438,1,0.852234821
F141,L439,2,0.27115707
F141,L440,2,0.003812916
F141,L441,2,0.346176616
F141,L442,1,0.351712387
F141,L443,0,0.157536401
F141,L444,2,0.563140631
F141,L445,2,0.084497912
F141,L446,1,0.006932546
F141,L447,1,0.25385952
F141,L448,0,0.03875836
F141,L449,0,0.052500077
F141,L450,1,0.16163736
F141,L451,2,0.407245486
F141,L452,2,0.717497938
F141,L453,1,0.050316903
F141,L454,0,0.69258419
F141,L455,2,0.752067694
F141,L456,2,0.838400662
F141,L457,2,0.168374304
F141,L458,1,0.281996846
F141,L459,1,0.534362669
F141,L460,2,0.426662175
F141,L461,0,0.45095366
F141,L462,2,0.591454755
F141,L463,1,0.484516625
F141,L464,2,0.601353433
F141,L465,0,0.753820812
F141,L466,0,0.194940834
F141,L467,2,0.419901487
F141,L468,2,0.102388902
F141,L469,2,0.185845732
F141,L470,1,0.806169991
F141,L471,1,0.216638647
F141,L472,2,0.016957385
F141,L473,1,0.079793046
F141,L474,2,0.856169021
F141,L475,0,0.098191295
F141,L476,2,0.891262669
F141,L477,0,0.910628478
F141,L478,2,0.07672077
F141,L479,1,0.946652435
F141,L480,2,0.942477753
F141,L481,1,0.780326167
F141,L482,1,0.955953492
F141,L483,0,0.383417474
F141,L484,1,0.212711754
F141,L485,1,0.685228481
F141,L486,0,0.833146517
F141,L487,0,0.006787439
F141,L488,0,0.677813802
F141,L489,2,0.553817416
F141,L490,2,0.866716212
F141,L491,0,0.966701579
F141,L492,2,0.40715415
F141,L493,1,0.127004733
F141,L494,0,0.065190507
F141,L495,1,0.037376743
F141,L496,0,0.406171582
F141,L497,2,0.896804825
F141,L498,2,0.235505099
F141,L499,1,0.287646174
F141,L500,1,0.223370276
F141,L501,1,0.128965753
F141,L502,2,0.842758517
F141,L503,0,0.101122011
F141,L504,0,0.401377223
F141,L505,1,0.186619988
F141,L506,2,0.954125882
F141,L507,1,0.653214111
F141,L508,0,0.453299496
F141,L509,2,0.020473507
F141,L510,1,0.267302135
F141,L511,0,0.483154241
F141,L512,2,0.978485158
F141,L513,0,0.481048412
F141,L514,0,0.607851802
F141,L515,2,0.714507482
F141,L516,0,0.445308899
F141,L517,1,0.583977629
F141,L518,1,0.674286293
F141,L519,1,0.969584365
F141,L520,0,0.884061477
F141,L521,0,0.673639013
F141,L522,1,0.465546383
F141,L523,1,0.518456757
F141,L524,0,0.493584551
F141,L525,1,0.596206887
F141,L526,1,0.040690032
F141,L527,1,0.613058077
F141,L528,1,0.885999928
F141,L529,0,0.132561613
F141,L530,2,0.629699444
F141,L531,0,0.926625837
F141,L532,2,0.211646945
F141,L533,1,0.535876619
F141,L534,2,0.779028707
F141,L535,0,0.178399734
F141,L536,0,0.729954058
F141,L537,0,0.65891974
F141,L538,0,0.114289915
F141,L539,0,0.237284312
F141,L540,1,0.952093993
F141,L541,1,0.792354949
F141,L542,2,0.420674626
F141,L543,0,0.614750253
F141,L544,2,0.380445992
F141,L545,0,0.527183231
F141,L546,0,0.361553417
F141,L547,0,0.359593101
F141,L548,0,0.132526102
F141,L549,0,0.120862151
F141,L550,2,0.10629226
F141,L551,0,0.022674373
F141,L552,0,0.559438612
F141,L553,1,0.515913439
F141,L554,0,0.045646575
F141,L555,2,0.87019552
F141,L556,2,0.969210181
F141,L557,1,0.219661228
F141,L558,2,0.309993192
F141,L559,1,0.675532954
F141,L560,0,0.03363448
F141,L561,0,0.201211445
F141,L562,0,0.941864009
F141,L563,2,0.732700561
F141,L564,0,0.605390095
F141,L565,2,0.153330365
F141,L566,0,0.826355389
F141,L567,0,0.713986244
F141,L568,1,0.883991787
F141,L569,0,0.368327444
F141,L570,2,0.164478149
F141,L571,2,0.379491072
F141,L572,2,0.950253365
F141,L573,2,0.913590293
F141,L574,0,0.745739761
F141,L575,1,0.160814401
F141,L576,1,0.116923531
F141,L577,1,0.19862734
F141,L578,2,0.194435885
F141,L579,2,0.242984086
F141,L580,1,0.717415173
F141,L581,0,0.695293103
F141,L582,2,0.933376656
F141,L583,1,0.900311974
F141,L584,2,0.446373251
F141,L585,1,0.909620489
F141,L586,2,0.830060426
F141,L587,0,0.679916731
F141,L588,0,0.168382156
F141,L589,0,0.470061413
F141,L590,2,0.411483703
F141,L591,0,0.232332982
F141,L592,2,0.889436924
F141,L593,1,0.765010217
F141,L594,1,0.499570455
F141,L595,0,0.557425831
F141,L596,2,0.926810383
F141,L597,1,0.163699578
F141,L598,1,0.021215458
F141,L599,2,0.545634143
F141,L600,2,0.975427353
F141,L601,1,0.829736573
F141,L602,0,0.273642896
F141,L603,1,0.563634756
F141,L604,1,0.933473113
F141,L605,1,0.185881857
F141,L606,1,0.812534785
F141,L607,1,0.558483463
F141,L608,2,0.869253638
F141,L609,0,0.521738644
F141,L610,2,0.409409921
F141,L611,1,0.568156617
F141,L612,1,0.159705973
F141,L613,2,0.221754694
F141,L614,2,0.775134047
F141,L615,2,0.4465723
F141,L616,2,0.554715468
F141,L617,1,0.907671507
F141,L618,1,0.344194271
F141,L619,2,0.089367969
F141,L620,0,0.088697944
F141,L621,1,0.074973643
F141,L622,0,0.782324422
F141,L623,1,0.019088919
F141,L624,2,0.411787581
F141,L625,0,0.804070829
F141,L626,2,0.737951749
F141,L627,2,0.125502447
F141,L628,1,0.209349201
F141,L629,0,0.950327741
F141,L630,1,0.97234977
F141,L631,1,0.913381865
F141,L632,0,0.054197637
F141,L633,1,0.07846566
F141,L634,2,0.437803117
F141,L635,0,0.275559683
F141,L636,0,0.846517314
F141,L637,2,0.881487535
F141,L638,1,0.237871051
F141,L639,0,0.556962376
F141,L640,2,0.169575814
F141,L641,2,0.096698212
F141,L642,2,0.106202312
F141,L643,2,0.213718975
F141,L644,2,0.574325771
F141,L645,1,0.045545125
F141,L646,1,0.034406117
F141,L647,2,0.392664321
F141,L648,2,0.324182281
F141,L649,1,0.033216754
F141,L650,2,0.716201625
F141,L651,2,0.187393804
F141,L652,1,0.225809805
F141,L653,1,0.460897989
F141,L654,0,0.352298938
F141,L655,1,0.578601618
F141,L656,2,0.257694423
F141,L657,1,0.750365912
F141,L658,0,0.17293836
F141,L659,0,0.284257787
F141,L660,1,0.12252608
F141,L661,0,0.038660858
F141,L662,2,0.424331264
F141,L663,2,0.059132548
F141,L664,2,0.100762695
F141,L665,0,0.16070636
F141,L666,1,0.969882075
F141,L667,0,0.757518159
F141,L668,0,0.601855006
F141,L669,1,0.150172707
F141,L670,1,0.562378804
F141,L671,0,0.556361062
F141,L672,0,0.199020385
F141,L673,2,0.413153699
F141,L674,2,0.031545233
F141,L675,2,0.711408219
F141,L676,1,0.217574769
F141,L677,2,0.784298817
F141,L678,1,0.431553097
F141,L679,2,0.653775306
F141,L680,1,0.821959118
F141,L681,1,0.889234028
F141,L682,0,0.731273982
F141,L683,1,0.930315577
F141,L684,2,0.130889279
F141,L685,2,0.998110843
F141,L686,1,0.079059331
F141,L687,2,0.734444444
F141,L688,1,0.973558543
F141,L689,2,0.860011698
F141,L690,2,0.50340047
F141,L691,2,0.585158216
F141,L692,1,0.194442352
F141,L693,0,0.713160167
F141,L694,0,0.137539297
F141,L695,1,0.095764074
F141,L696,0,0.803785184
F141,L697,2,0.737252616
F141,L698,0,0.493451271
F141,L699,1,0.969565738
F141,L700,2,0.06095301
F141,L701,1,0.976943259
F141,L702,2,0.818957994
F141,L703,2,0.091062145
F141,L704,0,0.746052093
F141,L705,2,0.154143822
F141,L706,1,0.308271577
F141,L707,0,0.306118425
F141,L708,0,0.32095785
F141,L709,2,0.595289936
F141,L710,1,0.605131166
F141,L711,2,0.645446613
F141,L712,0,0.475457296
F141,L713,1,0.631398582
F141,L714,1,0.139837851
F141,L715,0,0.019342191
F141,L716,1,0.19074816
F141,L717,2,0.546288786
F141,L718,2,0.924780246
F141,L719,1,0.959096701
F141,L720,0,0.096095749
F141,L721,1,0.323833354
F141,L722,1,0.342196654
F141,L723,2,0.697352791
F141,L724,0,0.631940973
F141,L725,0,0.809996398
F141,L726,2,0.584540265
F141,L727,0,0.645770459
F141,L728,2,0.622966046
F141,L729,2,0.300511215
F141,L730,0,0.940380514
F141,L731,0,0.257987713
F141,L732,0,0.988224822
F141,L733,2,0.190560186
F141,L734,1,0.292635529
F141,L735,2,0.957620357
F141,L736,0,0.824969817
F141,L737,0,0.988304159
F141,L738,2,0.543316737
F141,L739,2,0.597959873
F141,L740,0,0.272672664
F141,L741,0,0.368517063
F141,L742,2,0.278976199
F141,L743,2,0.119480578
F141,L744,2,0.840227888
F141,L745,1,0.80423419
F141,L746,1,0.71965796
F141,L747,2,0.235012268
F141,L748,1,0.130615513
F141,L749,0,0.800913558
F141,L750,0,0.774219184
F141,L751,2,0.136608524
F141,L752,1,0.663414471
F141,L753,1,0.616211203
F141,L754,0,0.076128629
F141,L755,2,0.153248199
F141,L756,1,0.23842281
F141,L757,0,0.185525007
F141,L758,0,0.962874554
F141,L759,2,0.749434459
F141,L760,2,0.637036484
F141,L761,1,0.504793521
F141,L762,1,0.0523944
F141,L763,2,0.23075689
F141,L764,0,0.477635911
F141,L765,0,0.022835065
F141,L766,1,0.971828659
F141,L767,0,0.487192723
F141,L768,0,0.45456254
F141,L769,2,0.350354273
F141,L770,1,0.814626593
F141,L771,1,0.26634973
F141,L772,2,0.646753834
F141,L773,0,0.345569179
F141,L774,0,0.495693751
F141,L775,2,0.019378856
F141,L776,0,0.90303176
F141,L777,0,0.040545494
F141,L778,0,0.591846886
F141,L779,2,0.728667555
F141,L780,0,0.739571017
F141,L781,1,0.940458378
F141,L782,0,0.794183061
F141,L783,1,0.219796843
F141,L784,2,0.636249849
F141,L785,1,0.582208574
F141,L786,2,0.35480241
F141,L787,1,0.926114987
F141,L788,2,0.92931896
F141,L789,2,0.360542785
F141,L790,2,0.024249475
F141,L791,2,0.542531464
F141,L792,1,0.676906087
F141,L793,2,0.109888442
F141,L794,1,0.886534863
F141,L795,0,0.340022623
F141,L796,0,0.351965122
F141,L797,0,0.718707099
F141,L798,2,0.191014681
F141,L799,2,0.462500403
F141,L800,2,0.096921642
F141,L801,1,0.709866016
F141,L802,1,0.036971629
F141,L803,0,0.376133771
F141,L804,2,0.579873656
F141,L805,2,0.664272901
F141,L806,0,0.416555344
F141,L807,0,0.855311818
F141,L808,2,0.420065853
F141,L809,2,0.12413179
F141,L810,1,0.29078072
F141,L811,0,0.770957566
F141,L812,1,0.318634631
F141,L813,1,0.074355435
F141,L814,2,0.734401063
F141,L815,0,0.281972727
F141,L816,0,0.729354132
F141,L817,2,0.76298072
F141,L818,1,0.708395604
F141,L819,0,0.339725013
F141,L820,1,0.345219493
F141,L821,0,0.840325741
F141,L822,1,0.220138806
F141,L823,2,0.203564546
F141,L824,1,0.243967374
F141,L825,1,0.037916744
F141,L826,0,0.824530159
F141,L827,1,0.671631016
F141,L828,1,0.034722423
F141,L829,2,0.697101174
F141,L830,0,0.964806856
F141,L831,2,0.179321547
F141,L832,1,0.25640944
F141,L833,1,0.828313009
F141,L834,1,0.206667467
F141,L835,2,0.765739614
F141,L836,1,0.995798686
F141,L837,0,0.329120839
F141,L838,1,0.187800887
F141,L839,1,0.09861934
F141,L840,0,0.790345887
F141,L841,0,0.915781678
F141,L842,1,0.087921137
F141,L843,0,0.457375439
F141,L844,0,0.351512375
F141,L845,0,0.99174465
F141,L846,0,0.669803582
F141,L847,1,0.463199956
F141,L848,0,0.153043347
F141,L849,0,0.459464912
F141,L850,1,0.794331038
F141,L851,1,0.810020118
F141,L852,1,0.062658295
F141,L853,2,0.610448113
F141,L854,0,0.663788363
F141,L855,0,0.67053087
F141,L856,1,0.713556369
F141,L857,2,0.043466504
F141,L858,2,0.586069981
F141,L859,2,0.441676571
F141,L860,0,0.394722963
F141,L861,1,0.762567302
F141,L862,2,0.513436594
F141,L863,1,0.152515427
F141,L864,2,0.738783869
F141,L865,2,0.504401572
F141,L866,0,0.025201529
F141,L867,2,0.017360827
F141,L868,2,0.177502899
F141,L869,0,0.107481483
F141,L870,1,0.373347489
F141,L871,0,0.095842748
F141,L872,2,0.96424498
F141,L873,2,0.642549357
F141,L874,1,0.069543685
F141,L875,0,0.87082513
F141,L876,0,0.897998498
F141,L877,2,0.711003797
F141,L878,0,0.684207619
F141,L879,0,0.311084694
F141,L880,0,0.764900127
F141,L881,1,0.034351954
F141,L882,2,0.772856523
F141,L883,1,0.918812101
F141,L884,1,0.90255425
F141,L885,1,0.308382846
F141,L886,2,0.408627727
F141,L887,0,0.627219206
F141,L888,1,0.323569683
F141,L889,2,0.497009821
F141,L890,1,0.745986858
F141,L891,0,0.700084773
F141,L892,1,0.063317131
F141,L893,0,0.867701296
F141,L894,1,0.479641879
F141,L895,2,0.966577972
F141,L896,2,0.070479535
F141,L897,2,0.30768267
F141,L898,2,0.401766089
F141,L899,0,0.509172715
F141,L900,0,0.186936947
F141,L901,2,0.851590096
F141,L902,1,0.453904367
F141,L903,1,0.002288067
F141,L904,0,0.887188942
F141,L905,1,0.050311907
F141,L906,1,0.468372282
F141,L907,2,0.201219729
F141,L908,1,0.210033733
F141,L909,2,0.330059708
F141,L910,0,0.995408298
F141,L911,1,0.016096704
F141,L912,2,0.131632849
F141,L913,2,0.95233884
F141,L914,0,0.311530988
F141,L915,0,0.319513923
F141,L916,0,0.836308681
F141,L917,1,0.570883033
F141,L918,1,0.543088607
F141,L919,0,0.259038961
F141,L920,0,0.448237526
F141,L921,2,0.781600908
F141,L922,1,0.255343776
F141,L923,2,0.741226227
F141,L924,2,0.724277171
F141,L925,1,0.926346643
F141,L926,1,0.336961907
F141,L927,0,0.770728278
F141,L928,2,0.578044954
F141,L929,0,0.800445326
F141,L930,0,0.334697331
F141,L931,0,0.049579018
F141,L932,2,0.632453749
F141,L933,0,0.746320819
F141,L934,1,0.892494193
F141,L935,1,0.235120498
F141,L936,1,0.978507403
F141,L937,2,0.919607911
F141,L938,0,0.74911998
F141,L939,2,0.322111168
F141,L940,1,0.070420006
F141,L941,1,0.677480794
F141,L942,1,0.021676688
F141,L943,1,0.041421513
F141,L944,2,0.001091044
F141,L945,1,0.058662712
F141,L946,1,0.718616784
F141,L947,2,0.97490212
F141,L948,0,0.989558959
F141,L949,1,0.057144818
F141,L950,1,0.601828991
F141,L951,1,0.278380092
F141,L952,0,0.657053377
F141,L953,1,0.802855275
F141,L954,0,0.466428098
F141,L955,2,0.721561915
F141,L956,2,0.876339883
F141,L957,2,0.177577616
F141,L958,0,0.489438088
F141,L959,2,0.918526685
F141,L960,2,0.627736081
F141,L961,1,0.747891084
F141,L962,0,0.671820901
F141,L963,2,0.593490015
F141,L964,0,0.283890129
F141,L965,2,0.982740344
F141,L966,1,0.266380461
F141,L967,2,0.945990158
F141,L968,1,0.145441483
F141,L969,2,0.444757433
F141,L970,0,0.947936006
F141,L971,0,0.324351035
F141,L972,1,0.354191192
F141,L973,2,0.264350867
F141,L974,0,0.889663794
F141,L975,0,0.647343988
F141,L976,0,0.684437026
F141,L977,1,0.595916004
F141,L978,0,0.705378326
F141,L979,2,0.226910575
F141,L980,2,0.243588465
F141,L981,2,0.647751533
F141,L982,0,0.79336383
F141,L983,0,0.719504591
F141,L984,0,0.058859454
F141,L985,0,0.112210238
F141,L986,1,0.161651731
F141,L987,2,0.984319624
F141,L988,0,0.568405551
F141,L989,0,0.600463832
F141,L990,0,0.562721196
F141,L991,0,0.252023842
F141,L992,0,0.525266037
F141,L993,1,0.816589907
F141,L994,0,0.249703665
F141,L995,1,0.540631861
F141,L996,1,0.03530506
F141,L997,1,0.357442475
F141,L998,0,0.965401357
F141,L999,2,0.013189041
F142,L0,1,0.83230756
F142,L1,0,0.976263009
F142,L2,2,0.765759017
F142,L3,0,0.506782822
F142,L4,0,0.312640268
F142,L5,2,0.036924147
F142,L6,2,0.883710956
F142,L7,1,0.810163168
F142,L8,1,0.848473737
F142,L9,0,0.459142959
F142,L10,0,0.277286861
F142,L11,2,0.198455389
F142,L12,0,0.934392747
F142,L13,0,0.31939897
F142,L14,1,0.544101996
F142,L15,0,0.002969027
F142,L16,2,0.431088824
F142,L17,2,0.143466674
F142,L18,1,0.086357512
F142,L19,2,0.591201784
F142,L20,0,0.607393166
F142,L21,0,0.879615723
F142,L22,0,0.386584745
F142,L23,0,0.530441157
F142,L24,2,0.575711129
F142,L25,0,0.261217165
F142,L26,1,0.911811565
F142,L27,2,0.115887221
F142,L28,2,0.715373753
F142,L29,2,0.297664154
F142,L30,0,0.956709626
F142,L31,1,0.053339299
F142,L32,2,0.604817371
F142,L33,2,0.626492079
F142,L34,2,0.915576643
F142,L35,2,0.323965193
F142,L36,0,0.080002657
F142,L37,2,0.430061559
F142,L38,1,0.336566363
F142,L39,2,0.035638275
F142,L40,0,0.218128892
F142,L41,0,0.189217205
F142,L42,2,0.254131576
F142,L43,0,0.027291124
F142,L44,2,0.1494019
F142,L45,0,0.195402054
F142,L46,2,0.858789192
F142,L47,1,0.769578492
F142,L48,1,0.634163485
F142,L49,0,0.062612005
F142,L50,2,0.485531775
F142,L51,2,0.561124524
F142,L52,2,0.73875195
F142,L53,2,0.421511501
F142,L54,2,0.168844746
F142,L55,1,0.503382482
F142,L56,0,0.803573075
F142,L57,2,0.099572017
F142,L58,0,0.90557385
F142,L59,2,0.331666941
F142,L60,2,0.245438311
F142,L61,0,0.812182668
F142,L62,1,0.115918903
F142,L63,2,0.952612657
F142,L64,2,0.769554334
F142,L65,2,0.238640626
F142,L66,0,0.223591225
F142,L67,1,0.790926715
F142,L68,2,0.902795823
F142,L69,1,0.221448224
F142,L70,2,0.461507799
F142,L71,1,0.566966025
F142,L72,1,0.689095412
F142,L73,1,0.204500738
F142,L74,0,0.919036933
F142,L75,0,0.431898269
F142,L76,1,0.121859218
F142,L77,2,0.271982548
F142,L78,1,0.997357579
F142,L79,1,0.983871566
F142,L80,2,0.811048913
F142,L81,1,0.730924444
F142,L82,1,0.144423357
F142,L83,2,0.315987824
F142,L84,2,0.299629063
F142,L85,0,0.921605452
F142,L86,2,0.360685585
F142,L87,1,0.128577022
F142,L88,1,0.83299761
F142,L89,1,0.275876892
F142,L90,0,0.158353595
F142,L91,1,0.032313272
F142,L92,0,0.645214514
F142,L93,2,0.867994143
F142,L94,1,0.624656121
F142,L95,2,0.417481217
F142,L96,2,0.528606112
F142,L97,2,0.218978021
F142,L98,1,0.984291903
F142,L99,2,0.844951663
F142,L100,0,0.591815098
F142,L101,2,0.686592282
F142,L102,2,0.625871784
F142,L103,0,0.487289146
F142,L104,0,0.350627958
F142,L105,0,0.770784181
F142,L106,0,0.296386258
F142,L107,1,0.109401927
F142,L108,1,0.222856168
F142,L109,0,0.320338281
F142,L110,2,0.968181136
F142,L111,1,0.807136815
F142,L112,1,0.871964627
F142,L113,0,0.281358584
F142,L114,2,0.433068748
F142,L115,1,0.833477042
F142,L116,1,0.844693586
F142,L117,1,0.982217075
F142,L118,0,0.713392184
F142,L119,2,0.4341535
F142,L120,2,0.428149117
F142,L121,2,0.312358359
F142,L122,1,0.932324332
F142,L123,0,0.520534154
F142,L124,2,0.386154802
F142,L125,2,0.692773154
F142,L126,2,0.934520351
F142,L127,0,0.044999383
F142,L128,2,0.169353394
F142,L129,1,0.732373149
F142,L130,1,0.069432755
F142,L131,0,0.164397268
F142,L132,2,0.696785808
F142,L133,1,0.554604893
F142,L134,2,0.565988804
F142,L135,1,0.216736226
F142,L136,0,0.918495884
F142,L137,1,0.20950808
F142,L138,2,0.558651582
F142,L139,1,0.465521764
F142,L140,2,0.051023546
F142,L141,0,0.464493461
F142,L142,2,0.337737717
F142,L143,0,0.739960289
F142,L144,1,0.764251269
F142,L145,2,0.808211964
F142,L146,1,0.854723348
F142,L147,0,0.006895811
F142,L148,0,0.244616647
F142,L149,1,0.281202006
F142,L150,0,0.02648851
F142,L151,1,0.525445614
F142,L152,2,0.193741671
F142,L153,1,0.949109173
F142,L154,1,0.358253103
F142,L155,1,0.265868752
F142,L156,2,0.592467625
F142,L157,0,0.503113891
F142,L158,2,0.797447735
F142,L159,0,0.412617077
F142,L160,0,0.789414976
F142,L161,1,0.761101793
F142,L162,2,0.290917491
F142,L163,2,0.944541974
F142,L164,1,0.903671635
F142,L165,1,0.264761525
F142,L166,2,0.043524907
F142,L167,2,0.903992677
F142,L168,0,0.078092362
F142,L169,0,0.844265699
F142,L170,1,0.06212971
F142,L171,0,0.176553134
F142,L172,1,0.119878787
F142,L173,1,0.934930203
F142,L174,0,0.856677051
F142,L175,1,0.534304478
F142,L176,2,0.027393681
F142,L177,0,0.670073215
F142,L178,2,0.598199261
F142,L179,1,0.712029892
F142,L180,0,0.757208106
F142,L181,0,0.791403686
F142,L182,1,0.087282165
F142,L183,1,0.236328616
F142,L184,1,0.935726374
F142,L185,0,0.272231598
F142,L186,1,0.34818954
F142,L187,1,0.195184333
F142,L188,0,0.589792897
F142,L189,0,0.15855215
F142,L190,2,0.862482685
F142,L191,1,0.687524348
F142,L192,0,0.056749174
F142,L193,2,0.52693524
F142,L194,1,0.51759011
F142,L195,1,0.130465207
F142,L196,2,0.154639165
F142,L197,2,0.023844501
F142,L198,2,0.443229511
F142,L199,1,0.212403126
F142,L200,1,0.237699703
F142,L201,2,0.185586912
F142,L202,1,0.511584545
F142,L203,1,0.083379717
F142,L204,1,0.642829767
F142,L205,0,0.498001425
F142,L206,0,0.402295147
F142,L207,1,0.375118334
F142,L208,1,0.133200439
F142,L209,0,0.9060513
F142,L210,1,0.594109154
F142,L211,0,0.081042541
F142,L212,2,0.571209057
F142,L213,1,0.550886729
F142,L214,0,0.301815331
F142,L215,1,0.925087306
F142,L216,2,0.182134732
F142,L217,2,0.830261922
F142,L218,1,0.387061469
F142,L219,1,0.065204309
F142,L220,2,0.301533866
F142,L221,0,0.241368973
F142,L222,0,0.338955507
F142,L223,2,0.255526943
F142,L224,2,0.50491123
F142,L225,2,0.776510203
F142,L226,2,0.04593192
F142,L227,2,0.60695815
F142,L228,1,0.990678795
F142,L229,2,0.164266748
F142,L230,2,0.812089394
F142,L231,1,6.05E-04
F142,L232,1,0.191911139
F142,L233,1,0.854003388
F142,L234,2,0.753795678
F142,L235,2,0.917517029
F142,L236,1,0.915834609
F142,L237,2,0.061124924
F142,L238,1,0.737414947
F142,L239,0,0.831478694
F142,L240,2,0.111139468
F142,L241,2,0.26528591
F142,L242,1,0.575016335
F142,L243,1,0.483400945
F142,L244,0,0.322740913
F142,L245,2,0.483951142
F142,L246,0,0.517222037
F142,L247,1,0.91481525
F142,L248,0,0.364078496
F142,L249,1,0.238876311
F142,L250,1,0.703176523
F142,L251,2,0.417067576
F142,L252,2,0.992845105
F142,L253,2,0.06217527
F142,L254,0,0.226065944
F142,L255,0,0.869453361
F142,L256,0,0.863467248
F142,L257,0,0.429979851
F142,L258,2,0.724664873
F142,L259,1,0.84546598
F142,L260,2,0.616881797
F142,L261,2,0.30297681
F142,L262,2,0.83988912
F142,L263,0,0.397692752
F142,L264,1,0.195208448
F142,L265,0,0.741395061
F142,L266,1,0.70001326
F142,L267,2,0.359187494
F142,L268,0,0.797717911
F142,L269,1,0.953758726
F142,L270,1,0.585673119
F142,L271,2,0.077262808
F142,L272,1,0.958830083
F142,L273,0,0.349739346
F142,L274,1,0.63949127
F142,L275,0,0.713834068
