c5,c5,i4,r8
F154,L258,1,0.941236
F154,L259,0,0.713287
F154,L260,1,0.896713
F154,L261,1,0.643773
F154,L262,0,0.761371
F154,L263,2,0.450703
F154,L264,1,0.550825
F154,L265,1,0.670101
F154,L266,0,0.910216
F154,L267,1,0.558416
F154,L268,0,0.212483
F154,L269,0,0.353857
F154,L270,0,0.789509
F154,L271,1,0.839618
F154,L272,2,0.077966
F154,L273,0,0.211172
F154,L274,0,0.621178
F154,L275,0,0.180383
F154,L276,0,0.056785
F154,L277,1,0.861727
F154,L278,1,0.827814
F154,L279,0,0.12524
F154,L280,1,0.173965
F154,L281,0,0.948667
F154,L282,0,0.769267
F154,L283,0,0.915962
F154,L284,0,0.463989
F154,L285,2,0.671862
F154,L286,1,0.7084
F154,L287,1,0.059312
F154,L288,2,0.627528
F154,L289,1,0.174788
F154,L290,1,0.431841
F154,L291,0,0.836877
F154,L292,1,0.203851
F154,L293,2,0.226785
F154,L294,1,0.118398
F154,L295,2,0.330354
F154,L296,0,0.07085
F154,L297,1,0.528366
F154,L298,2,0.048216
F154,L299,1,0.279367
F154,L300,1,0.183012
F154,L301,1,0.144144
F154,L302,0,0.346543
F154,L303,1,0.170913
F154,L304,2,0.228976
F154,L305,1,0.751652
F154,L306,1,0.720425
F154,L307,1,0.369134
F154,L308,1,0.390402
F154,L309,0,0.659941
F154,L310,2,0.685306
F154,L311,1,0.3049
F154,L312,1,0.340203
F154,L313,0,0.58403
F154,L314,0,0.998413
F154,L315,0,0.964736
F154,L316,1,0.680099
F154,L317,1,0.503979
F154,L318,0,0.371213
F154,L319,0,0.340214
F154,L320,2,0.006384
F154,L321,1,0.243801
F154,L322,2,0.27501
F154,L323,0,0.548934
F154,L324,0,0.951797
F154,L325,0,0.688421
F154,L326,0,0.079814
F154,L327,2,0.927668
F154,L328,2,0.795496
F154,L329,1,0.438444
F154,L330,0,0.471669
F154,L331,2,0.172707
F154,L332,2,0.399386
F154,L333,0,0.66405
F154,L334,1,0.219269
F154,L335,2,0.191805
F154,L336,1,0.326067
F154,L337,1,0.551748
F154,L338,2,0.845394
F154,L339,0,0.60058
F154,L340,0,0.452238
F154,L341,1,0.991151
F154,L342,1,0.58786
F154,L343,2,0.092499
F154,L344,2,0.314011
F154,L345,0,0.582983
F154,L346,0,0.490434
F154,L347,1,0.318605
F154,L348,0,0.83166
F154,L349,1,0.083103
F154,L350,0,0.375714
F154,L351,1,0.498321
F154,L352,0,0.157153
F154,L353,0,0.558799
F154,L354,2,0.44523
F154,L355,2,0.047807
F154,L356,0,0.786575
F154,L357,0,0.710633
F154,L358,1,0.999857
F154,L359,0,0.843478
F154,L360,0,0.071231
F154,L361,0,0.50275
F154,L362,2,0.245773
F154,L363,0,0.856058
F154,L364,1,0.05783
F154,L365,0,0.803323
F154,L366,1,0.864245
F154,L367,2,0.299665
F154,L368,2,0.573333
F154,L369,2,0.630421
F154,L370,0,0.290949
F154,L371,1,0.88033
F154,L372,2,0.449648
F154,L373,2,0.652342
F154,L374,0,0.832701
F154,L375,2,0.422542
F154,L376,2,0.234761
F154,L377,1,0.239817
F154,L378,1,0.503597
F154,L379,1,0.058942
F154,L380,2,0.059573
F154,L381,0,0.904519
F154,L382,2,0.992732
F154,L383,1,0.229579
F154,L384,2,0.095004
F154,L385,2,0.78725
F154,L386,1,0.482931
F154,L387,2,0.12988
F154,L388,1,0.234891
F154,L389,2,0.742725
F154,L390,1,0.17198
F154,L391,0,0.631843
F154,L392,2,0.941992
F154,L393,1,0.878156
F154,L394,2,0.649641
F154,L395,0,0.476465
F154,L396,2,0.183825
F154,L397,2,0.371214
F154,L398,0,0.646625
F154,L399,2,0.076892
F154,L400,0,0.821025
F154,L401,1,0.360342
F154,L402,1,0.784394
F154,L403,1,0.195562
F154,L404,2,0.873916
F154,L405,0,0.366898
F154,L406,2,0.552308
F154,L407,2,0.163216
F154,L408,1,0.635752
F154,L409,1,0.383856
F154,L410,1,0.853632
F154,L411,1,0.026265
F154,L412,2,0.397882
F154,L413,0,0.618723
F154,L414,1,0.673225
F154,L415,0,0.858793
F154,L416,2,0.549302
F154,L417,2,0.187254
F154,L418,2,0.103465
F154,L419,0,0.508392
F154,L420,1,0.37879
F154,L421,2,0.457139
F154,L422,0,0.543788
F154,L423,2,0.79709
F154,L424,0,0.082135
F154,L425,2,0.484218
F154,L426,2,0.083132
F154,L427,1,0.940348
F154,L428,0,0.221795
F154,L429,0,0.174335
F154,L430,2,0.149824
F154,L431,0,0.933466
F154,L432,0,0.335423
F154,L433,0,0.657555
F154,L434,0,0.53391
F154,L435,1,0.37485
F154,L436,1,0.098736
F154,L437,0,0.453268
F154,L438,2,0.962556
F154,L439,1,0.623193
F154,L440,2,0.644741
F154,L441,2,0.519323
F154,L442,1,0.947521
F154,L443,2,0.028708
F154,L444,2,0.474793
F154,L445,0,0.259662
F154,L446,2,0.578646
F154,L447,0,0.929447
F154,L448,1,0.18856
F154,L449,1,0.16635
F154,L450,1,0.059988
F154,L451,0,0.089285
F154,L452,0,0.75296
F154,L453,2,0.506009
F154,L454,1,0.873376
F154,L455,2,0.685384
F154,L456,1,0.639547
F154,L457,0,0.449673
F154,L458,1,0.602585
F154,L459,0,0.975487
F154,L460,0,0.222458
F154,L461,2,0.270285
F154,L462,0,0.301587
F154,L463,0,0.519024
F154,L464,2,0.853858
F154,L465,1,0.784427
F154,L466,0,0.280892
F154,L467,1,0.655034
F154,L468,1,0.951343
F154,L469,1,0.544422
F154,L470,0,0.802261
F154,L471,0,0.702968
F154,L472,2,0.844624
F154,L473,0,0.453481
F154,L474,2,0.196185
F154,L475,0,0.63251
F154,L476,0,0.561351
F154,L477,2,0.398755
F154,L478,0,0.677709
F154,L479,1,0.313047
F154,L480,0,0.880533
F154,L481,1,0.203603
F154,L482,1,0.760256
F154,L483,2,0.704082
F154,L484,0,0.964697
F154,L485,2,0.07851
F154,L486,2,0.827079
F154,L487,1,0.770829
F154,L488,0,0.488911
F154,L489,0,0.797227
F154,L490,2,0.585464
F154,L491,0,0.52503
F154,L492,1,0.127831
F154,L493,2,0.897068
F154,L494,2,0.816458
F154,L495,0,0.404471
F154,L496,1,0.42489
F154,L497,1,0.265876
F154,L498,0,0.856191
F154,L499,2,0.455113
F154,L500,1,0.756314
F154,L501,2,0.858082
F154,L502,2,0.464128
F154,L503,0,0.190727
F154,L504,0,0.294286
F154,L505,2,0.913057
F154,L506,0,0.306079
F154,L507,0,0.03455
F154,L508,1,0.467769
F154,L509,1,0.724697
F154,L510,0,0.909574
F154,L511,0,0.337995
F154,L512,2,0.487483
F154,L513,2,0.634974
F154,L514,2,0.137316
F154,L515,2,0.799799
F154,L516,0,0.536529
F154,L517,0,0.758977
F154,L518,0,0.518626
F154,L519,1,0.836105
F154,L520,2,0.395127
F154,L521,0,0.866622
F154,L522,1,0.023903
F154,L523,1,0.973538
F154,L524,2,0.653885
F154,L525,1,0.57828
F154,L526,2,0.454667
F154,L527,1,0.533121
F154,L528,0,0.533645
F154,L529,0,0.418883
F154,L530,1,0.740263
F154,L531,2,0.857168
F154,L532,1,0.352009
F154,L533,1,0.517735
F154,L534,2,0.317111
F154,L535,1,0.702746
F154,L536,0,0.209599
F154,L537,0,0.648953
F154,L538,2,0.949693
F154,L539,0,0.516903
F154,L540,2,0.787418
F154,L541,0,0.549047
F154,L542,0,0.913423
F154,L543,0,0.437997
F154,L544,2,0.696586
F154,L545,1,0.801972
F154,L546,2,0.274111
F154,L547,1,0.585889
F154,L548,2,0.47149
F154,L549,2,0.185812
F154,L550,1,0.989699
F154,L551,0,0.547629
F154,L552,0,0.586888
F154,L553,0,0.975974
F154,L554,0,0.947164
F154,L555,0,0.70506
F154,L556,0,0.270863
F154,L557,1,0.904093
F154,L558,1,0.597412
F154,L559,2,0.941369
F154,L560,2,0.012306
F154,L561,2,0.995282
F154,L562,1,0.127229
F154,L563,2,0.294327
F154,L564,2,0.579681
F154,L565,2,0.424432
F154,L566,2,0.720177
F154,L567,0,0.768321
F154,L568,1,0.804577
F154,L569,2,0.529225
F154,L570,1,0.314963
F154,L571,2,0.983432
F154,L572,0,0.988471
F154,L573,2,0.737587
F154,L574,0,0.824457
F154,L575,2,0.820001
F154,L576,2,0.385507
F154,L577,0,0.063588
F154,L578,2,0.281993
F154,L579,1,0.138211
F154,L580,1,0.041055
F154,L581,2,0.01117
F154,L582,2,0.131902
F154,L583,1,0.925255
F154,L584,2,0.240419
F154,L585,0,0.821411
F154,L586,2,0.472996
F154,L587,2,0.493239
F154,L588,0,0.781255
F154,L589,0,0.488002
F154,L590,0,0.638555
F154,L591,1,0.248897
F154,L592,1,0.235762
F154,L593,0,0.437832
F154,L594,2,0.992838
F154,L595,1,0.945748
F154,L596,2,0.745238
F154,L597,2,0.179363
F154,L598,2,0.227471
F154,L599,1,0.559231
F154,L600,2,0.792688
F154,L601,1,0.120358
F154,L602,2,0.033582
F154,L603,2,0.078408
F154,L604,1,0.853203
F154,L605,2,0.567476
F154,L606,0,0.636288
F154,L607,0,0.651668
F154,L608,0,0.023123
F154,L609,2,0.171504
F154,L610,2,0.933134
F154,L611,1,0.960039
F154,L612,2,0.295729
F154,L613,2,0.661429
F154,L614,1,0.550131
F154,L615,2,0.206496
F154,L616,2,0.373362
F154,L617,1,0.114975
F154,L618,2,0.987904
F154,L619,2,0.223453
F154,L620,1,0.995425
F154,L621,1,0.599374
F154,L622,0,0.692722
F154,L623,1,0.418405
F154,L624,0,0.102414
F154,L625,0,0.249578
F154,L626,0,0.66633
F154,L627,2,0.33864
F154,L628,1,0.553656
F154,L629,0,0.557215
F154,L630,0,0.484898
F154,L631,0,0.763728
F154,L632,0,0.048324
F154,L633,1,0.256812
F154,L634,0,0.988222
F154,L635,2,0.387166
F154,L636,2,0.76495
F154,L637,1,0.010175
F154,L638,1,0.629742
F154,L639,2,0.268371
F154,L640,1,0.605409
F154,L641,1,0.508593
F154,L642,1,0.546852
F154,L643,0,0.500096
F154,L644,1,0.798293
F154,L645,2,0.398435
F154,L646,0,0.867355
F154,L647,1,0.605288
F154,L648,1,0.648827
F154,L649,2,0.960814
F154,L650,2,0.956322
F154,L651,2,0.446975
F154,L652,0,0.004894
F154,L653,1,0.971754
F154,L654,0,0.119804
F154,L655,0,0.284884
F154,L656,0,0.300131
F154,L657,1,0.976476
F154,L658,2,0.406217
F154,L659,2,0.657318
F154,L660,1,0.016058
F154,L661,1,0.030314
F154,L662,2,0.3181
F154,L663,1,0.105066
F154,L664,2,0.928424
F154,L665,1,0.098855
F154,L666,2,0.498661
F154,L667,1,0.218785
F154,L668,1,0.342717
F154,L669,1,0.940159
F154,L670,1,0.368068
F154,L671,2,0.899726
F154,L672,0,0.626472
F154,L673,2,0.690691
F154,L674,2,0.629836
F154,L675,1,0.127621
F154,L676,1,0.079706
F154,L677,0,0.181531
F154,L678,2,0.970801
F154,L679,1,0.465277
F154,L680,1,0.589592
F154,L681,2,0.469654
F154,L682,2,0.858691
F154,L683,0,0.267182
F154,L684,1,0.553284
F154,L685,1,0.286979
F154,L686,0,0.365875
F154,L687,0,0.354407
F154,L688,2,0.357371
F154,L689,0,0.303319
F154,L690,1,0.479963
F154,L691,2,0.259284
F154,L692,1,0.829442
F154,L693,2,0.84354
F154,L694,0,0.511847
F154,L695,0,0.00455
F154,L696,1,0.754258
F154,L697,0,0.178671
F154,L698,1,0.386813
F154,L699,1,0.470809
F154,L700,0,0.923453
F154,L701,1,0.769404
F154,L702,0,0.758554
F154,L703,2,0.415657
F154,L704,0,0.584752
F154,L705,1,0.031657
F154,L706,1,0.770282
F154,L707,0,0.064467
F154,L708,1,0.317664
F154,L709,2,0.830375
F154,L710,1,0.699544
F154,L711,1,0.307641
F154,L712,0,0.702462
F154,L713,2,0.111553
F154,L714,1,0.758448
F154,L715,1,0.057783
F154,L716,0,0.004913
F154,L717,0,0.835049
F154,L718,0,0.620505
F154,L719,1,0.37246
F154,L720,1,0.979455
F154,L721,0,0.76293
F154,L722,0,0.247571
F154,L723,2,0.898337
F154,L724,2,0.729066
F154,L725,1,0.140034
F154,L726,0,0.780834
F154,L727,2,0.88913
F154,L728,0,0.953359
F154,L729,1,0.934759
F154,L730,2,0.420674
F154,L731,2,0.075988
F154,L732,1,0.391975
F154,L733,0,0.007663
F154,L734,2,0.680547
F154,L735,2,0.591993
F154,L736,0,0.524369
F154,L737,1,0.37171
F154,L738,2,0.285935
F154,L739,1,0.774232
F154,L740,1,0.737811
F154,L741,0,0.988526
F154,L742,0,0.473508
F154,L743,1,0.273439
F154,L744,0,0.012788
F154,L745,0,0.30693
F154,L746,1,0.997917
F154,L747,0,0.513079
F154,L748,1,0.411052
F154,L749,1,0.849794
F154,L750,1,0.790487
F154,L751,1,0.161805
F154,L752,2,0.169991
F154,L753,0,0.558641
F154,L754,1,0.749074
F154,L755,0,0.154726
F154,L756,0,0.313495
F154,L757,0,0.637681
F154,L758,1,0.431876
F154,L759,1,0.643512
F154,L760,1,0.361624
F154,L761,2,0.234606
F154,L762,2,0.637157
F154,L763,1,0.53106
F154,L764,1,0.858545
F154,L765,2,0.248518
F154,L766,2,0.679882
F154,L767,0,0.395587
F154,L768,0,0.11163
F154,L769,1,0.769051
F154,L770,1,0.126034
F154,L771,1,0.30842
F154,L772,1,0.237618
F154,L773,1,0.38782
F154,L774,2,0.363866
F154,L775,1,0.460502
F154,L776,0,0.509135
F154,L777,0,0.755887
F154,L778,0,0.523108
F154,L779,1,0.53026
F154,L780,2,0.173832
F154,L781,0,0.020319
F154,L782,0,0.289968
F154,L783,0,0.229867
F154,L784,0,0.637466
F154,L785,2,5.88E-05
F154,L786,0,0.295942
F154,L787,1,0.57232
F154,L788,0,0.842294
F154,L789,0,0.35637
F154,L790,0,0.217519
F154,L791,1,0.706813
F154,L792,0,0.185556
F154,L793,2,0.385637
F154,L794,1,0.043856
F154,L795,1,0.007562
F154,L796,2,0.684115
F154,L797,2,0.081216
F154,L798,1,0.229714
F154,L799,1,0.78898
F154,L800,0,0.746698
F154,L801,2,0.554762
F154,L802,1,0.527166
F154,L803,0,0.10963
F154,L804,0,0.7329
F154,L805,1,0.913526
F154,L806,1,0.104853
F154,L807,2,0.654838
F154,L808,1,0.99811
F154,L809,2,0.005801
F154,L810,2,0.33742
F154,L811,1,0.423729
F154,L812,0,0.80781
F154,L813,2,0.678229
F154,L814,2,0.146983
F154,L815,1,0.645659
F154,L816,2,0.986984
F154,L817,0,0.052099
F154,L818,0,0.566383
F154,L819,0,0.002817
F154,L820,0,0.506391
F154,L821,0,0.896046
F154,L822,0,0.881055
F154,L823,2,0.313736
F154,L824,2,0.124676
F154,L825,0,0.13446
F154,L826,1,0.199694
F154,L827,0,0.544664
F154,L828,1,0.353218
F154,L829,0,0.428282
F154,L830,2,0.057757
F154,L831,0,0.554583
F154,L832,0,0.210406
F154,L833,1,0.250988
F154,L834,1,0.923025
F154,L835,0,0.771783
F154,L836,1,0.727007
F154,L837,0,0.970282
F154,L838,0,0.546983
F154,L839,0,0.956588
F154,L840,0,0.869348
F154,L841,1,0.7572
F154,L842,1,0.584255
F154,L843,0,0.971456
F154,L844,2,0.299193
F154,L845,1,0.160632
F154,L846,0,0.926402
F154,L847,2,0.686235
F154,L848,1,0.197165
F154,L849,1,0.497316
F154,L850,1,0.704557
F154,L851,1,0.656988
F154,L852,0,0.671079
F154,L853,2,0.765531
F154,L854,1,0.892937
F154,L855,2,0.380287
F154,L856,2,0.15408
F154,L857,2,0.154382
F154,L858,0,0.174491
F154,L859,0,0.824047
F154,L860,2,0.694517
F154,L861,2,0.808918
F154,L862,1,0.039936
F154,L863,2,0.638403
F154,L864,1,0.346238
F154,L865,0,0.852403
F154,L866,1,0.608079
F154,L867,2,0.257377
F154,L868,0,0.60266
F154,L869,1,0.648809
F154,L870,0,0.051669
F154,L871,1,0.800494
F154,L872,1,0.270651
F154,L873,1,0.407929
F154,L874,2,0.758533
F154,L875,1,0.79337
F154,L876,2,0.562716
F154,L877,2,0.848931
F154,L878,1,0.969277
F154,L879,2,0.752677
F154,L880,0,0.882201
F154,L881,0,0.211503
F154,L882,1,0.923695
F154,L883,0,0.36294
F154,L884,0,0.591694
F154,L885,2,0.262135
F154,L886,1,0.878609
F154,L887,1,0.534013
F154,L888,0,0.467163
F154,L889,2,0.521204
F154,L890,1,0.387437
F154,L891,2,0.026803
F154,L892,2,0.949015
F154,L893,1,0.028184
F154,L894,2,0.160431
F154,L895,0,0.513287
F154,L896,2,0.277457
F154,L897,1,0.970955
F154,L898,2,0.655142
F154,L899,0,0.071767
F154,L900,1,0.136449
F154,L901,1,0.193417
F154,L902,1,0.327256
F154,L903,0,0.870915
F154,L904,1,0.193287
F154,L905,2,0.335582
F154,L906,2,0.547116
F154,L907,1,0.561774
F154,L908,0,0.496177
F154,L909,2,0.383393
F154,L910,1,0.448596
F154,L911,0,0.055609
F154,L912,2,0.839063
F154,L913,1,0.052577
F154,L914,0,0.113125
F154,L915,1,0.531422
F154,L916,1,0.101929
F154,L917,2,0.402045
F154,L918,0,0.237736
F154,L919,0,0.788779
F154,L920,1,0.078489
F154,L921,2,0.677307
F154,L922,2,0.824462
F154,L923,2,0.272371
F154,L924,0,0.185917
F154,L925,1,0.791953
F154,L926,0,0.038144
F154,L927,0,0.06171
F154,L928,1,0.659399
F154,L929,0,0.343887
F154,L930,0,0.58685
F154,L931,1,0.894491
F154,L932,1,0.735981
F154,L933,0,0.270276
F154,L934,1,0.206452
F154,L935,2,0.411363
F154,L936,0,0.967438
F154,L937,1,0.418229
F154,L938,1,0.79814
F154,L939,0,0.543795
F154,L940,0,0.13263
F154,L941,0,0.553497
F154,L942,2,0.741451
F154,L943,0,0.570246
F154,L944,1,0.379874
F154,L945,1,0.862751
F154,L946,2,0.949201
F154,L947,0,0.328156
F154,L948,1,0.774821
F154,L949,1,0.401498
F154,L950,1,0.454843
F154,L951,2,0.364076
F154,L952,0,0.586826
F154,L953,0,0.384013
F154,L954,0,0.134527
F154,L955,2,0.139501
F154,L956,2,0.566146
F154,L957,1,0.747654
F154,L958,2,0.519556
F154,L959,2,0.478084
F154,L960,2,0.466914
F154,L961,1,0.205052
F154,L962,1,0.301048
F154,L963,0,0.167612
F154,L964,2,0.899694
F154,L965,0,0.536487
F154,L966,2,0.865173
F154,L967,0,0.428575
F154,L968,1,0.667814
F154,L969,0,0.293418
F154,L970,2,0.119249
F154,L971,1,0.975868
F154,L972,1,0.390227
F154,L973,1,0.364067
F154,L974,2,0.617598
F154,L975,1,0.76097
F154,L976,1,0.949425
F154,L977,0,0.083975
F154,L978,2,0.010143
F154,L979,0,0.553203
F154,L980,2,0.056387
F154,L981,2,0.208728
F154,L982,2,0.601361
F154,L983,1,0.14885
F154,L984,1,0.598329
F154,L985,0,0.162228
F154,L986,2,0.104806
F154,L987,1,0.769251
F154,L988,0,0.953525
F154,L989,0,0.450796
F154,L990,1,0.838008
F154,L991,2,0.690604
F154,L992,2,0.816969
F154,L993,1,0.019494
F154,L994,2,0.75008
F154,L995,0,0.141097
F154,L996,0,0.399318
F154,L997,2,0.009915
F154,L998,0,0.982789
F154,L999,2,0.291114
F155,L0,2,0.929418
F155,L1,0,0.855455
F155,L2,0,0.604735
F155,L3,0,0.770245
F155,L4,1,0.919728
F155,L5,0,0.777183
F155,L6,1,0.744437
F155,L7,1,0.575447
F155,L8,1,0.527861
F155,L9,0,0.486669
F155,L10,1,0.394782
F155,L11,0,0.727355
F155,L12,0,0.871913
F155,L13,2,0.586703
F155,L14,0,0.529075
F155,L15,2,0.309877
F155,L16,1,0.309889
F155,L17,2,0.721365
F155,L18,2,0.014788
F155,L19,2,0.050016
F155,L20,0,0.373602
F155,L21,1,0.75727
F155,L22,2,0.839367
F155,L23,0,0.802625
F155,L24,1,0.326407
F155,L25,0,0.081326
F155,L26,2,0.873986
F155,L27,2,0.875234
F155,L28,2,0.684996
F155,L29,2,0.739821
F155,L30,1,0.343777
F155,L31,0,0.222506
F155,L32,0,0.673462
F155,L33,2,0.490973
F155,L34,1,0.191594
F155,L35,2,0.053541
F155,L36,0,0.549657
F155,L37,0,0.629879
F155,L38,2,0.008391
F155,L39,1,0.208259
F155,L40,1,0.318511
F155,L41,0,0.511736
F155,L42,2,0.345204
F155,L43,1,0.885566
F155,L44,2,0.204906
F155,L45,2,0.246637
F155,L46,2,0.254984
F155,L47,2,0.544659
F155,L48,2,0.752626
F155,L49,2,0.876552
F155,L50,1,0.369273
F155,L51,0,0.384589
F155,L52,0,0.820144
F155,L53,0,0.141432
F155,L54,2,0.774119
F155,L55,0,0.053566
F155,L56,2,0.504856
F155,L57,0,0.474873
F155,L58,1,0.287606
F155,L59,2,0.700068
F155,L60,1,0.013063
F155,L61,2,0.278261
F155,L62,2,0.380786
F155,L63,2,0.188899
F155,L64,0,0.243452
F155,L65,2,0.55278
F155,L66,0,0.144471
F155,L67,2,0.037309
F155,L68,1,0.829119
F155,L69,2,0.227614
F155,L70,2,0.152692
F155,L71,2,0.134084
F155,L72,0,0.220885
F155,L73,1,0.725847
F155,L74,1,0.373316
F155,L75,0,0.577406
F155,L76,0,0.148698
F155,L77,2,0.532288
F155,L78,2,0.037564
F155,L79,0,0.478856
F155,L80,2,0.195552
F155,L81,0,0.454117
F155,L82,2,0.510282
F155,L83,2,0.539247
F155,L84,1,0.909275
F155,L85,2,0.439971
F155,L86,1,0.155856
F155,L87,0,0.799352
F155,L88,0,0.682805
F155,L89,2,0.899109
F155,L90,1,0.221586
F155,L91,0,0.631878
F155,L92,2,0.796475
F155,L93,0,0.452275
F155,L94,2,0.159097
F155,L95,1,0.681266
F155,L96,1,0.45142
F155,L97,2,0.571981
F155,L98,2,0.16953
F155,L99,1,0.720646
F155,L100,0,0.168274
F155,L101,0,0.113531
F155,L102,1,0.231578
F155,L103,2,0.910398
F155,L104,0,0.58882
F155,L105,1,0.890019
F155,L106,2,0.3913
F155,L107,1,0.574549
F155,L108,0,0.930708
F155,L109,0,0.155034
F155,L110,1,0.644433
F155,L111,2,0.708246
F155,L112,2,0.209376
F155,L113,0,0.685358
F155,L114,2,0.607875
F155,L115,1,0.074876
F155,L116,0,0.881284
F155,L117,2,0.521556
F155,L118,0,0.18617
F155,L119,1,0.012379
F155,L120,1,0.974826
F155,L121,1,0.855371
F155,L122,1,0.217299
F155,L123,0,0.24668
F155,L124,0,0.677906
F155,L125,2,0.936855
F155,L126,2,0.302502
F155,L127,2,0.892127
F155,L128,2,0.034311
F155,L129,2,0.708392
F155,L130,0,0.657216
F155,L131,0,0.924827
F155,L132,2,0.076463
F155,L133,2,0.513496
F155,L134,1,0.380885
F155,L135,2,0.249707
F155,L136,2,0.773781
F155,L137,0,0.141469
F155,L138,2,0.345984
F155,L139,1,0.785299
F155,L140,2,0.409359
F155,L141,0,0.47973
F155,L142,1,0.311437
F155,L143,2,0.985218
F155,L144,0,0.890479
F155,L145,2,0.588593
F155,L146,2,0.529863
F155,L147,0,0.860123
F155,L148,2,0.450076
F155,L149,1,0.382266
F155,L150,2,0.245958
F155,L151,1,0.801019
F155,L152,0,0.777959
F155,L153,1,0.698351
F155,L154,2,0.075664
F155,L155,2,0.510763
F155,L156,1,0.825486
F155,L157,2,0.128693
F155,L158,0,0.360578
F155,L159,0,0.78681
F155,L160,0,0.020534
F155,L161,0,0.939226
F155,L162,0,0.553931
F155,L163,0,0.159981
F155,L164,0,0.997995
F155,L165,0,0.956914
F155,L166,0,0.40506
F155,L167,0,0.861318
F155,L168,1,0.953328
F155,L169,2,0.788748
F155,L170,1,0.857123
F155,L171,2,0.876137
F155,L172,1,0.543655
F155,L173,2,0.861349
F155,L174,1,0.893121
F155,L175,2,0.049798
F155,L176,0,0.745037
F155,L177,1,0.839488
F155,L178,1,0.090445
F155,L179,0,0.166582
F155,L180,2,2.84E-04
F155,L181,1,0.166795
F155,L182,1,0.953132
F155,L183,1,0.448649
F155,L184,2,0.305249
F155,L185,0,0.050375
F155,L186,0,0.559875
F155,L187,2,0.068257
F155,L188,2,0.951209
F155,L189,0,0.820709
F155,L190,1,0.117377
F155,L191,0,0.569239
F155,L192,0,0.506661
F155,L193,0,0.486069
F155,L194,1,0.362611
F155,L195,2,0.823782
F155,L196,1,0.245588
F155,L197,1,0.573329
F155,L198,0,0.680569
F155,L199,0,0.562633
F155,L200,2,0.74473
F155,L201,0,0.220157
F155,L202,1,0.359571
F155,L203,1,0.100303
F155,L204,1,0.335405
F155,L205,1,0.532401
F155,L206,0,0.704625
F155,L207,1,0.605204
F155,L208,2,0.733298
F155,L209,0,0.629674
F155,L210,0,0.177731
F155,L211,0,0.846008
F155,L212,2,0.632047
F155,L213,1,0.615448
F155,L214,0,0.286728
F155,L215,1,0.472217
F155,L216,0,0.654444
F155,L217,2,0.078959
F155,L218,0,0.352033
F155,L219,1,0.485731
F155,L220,2,0.551987
F155,L221,0,0.177368
F155,L222,1,0.341511
F155,L223,1,0.042258
F155,L224,0,0.344292
F155,L225,0,0.980129
F155,L226,1,0.772217
F155,L227,0,0.232189
F155,L228,1,0.531464
F155,L229,2,0.564812
F155,L230,0,0.875715
F155,L231,0,0.159979
F155,L232,1,0.103737
F155,L233,0,0.425448
F155,L234,2,0.249376
F155,L235,2,0.833413
F155,L236,1,0.744116
F155,L237,1,0.541138
F155,L238,1,0.554975
F155,L239,2,0.937929
F155,L240,0,0.974025
F155,L241,2,0.013633
F155,L242,1,0.26019
F155,L243,2,0.089563
F155,L244,2,0.553424
F155,L245,2,0.43691
F155,L246,2,0.277435
F155,L247,2,0.200333
F155,L248,2,0.911841
F155,L249,0,0.137647
F155,L250,0,0.763693
F155,L251,2,0.953821
F155,L252,1,0.873369
F155,L253,2,0.510765
F155,L254,0,0.477659
F155,L255,2,0.362481
F155,L256,2,0.237062
F155,L257,2,0.865773
F155,L258,1,0.416122
F155,L259,1,0.982202
F155,L260,1,0.596106
F155,L261,2,0.354114
F155,L262,2,0.986864
F155,L263,2,0.59897
F155,L264,2,0.008511
F155,L265,2,0.6308
F155,L266,1,0.533771
F155,L267,1,0.316104
F155,L268,1,0.074533
F155,L269,2,0.240531
F155,L270,2,0.471786
F155,L271,0,0.682365
F155,L272,0,0.609084
F155,L273,2,0.24388
F155,L274,0,0.771989
F155,L275,2,0.269097
F155,L276,2,0.320485
F155,L277,0,0.106801
F155,L278,1,0.764517
F155,L279,0,0.370898
F155,L280,2,0.791301
F155,L281,2,0.270131
F155,L282,2,0.700305
F155,L283,2,0.945896
F155,L284,0,0.095907
F155,L285,2,0.357504
F155,L286,0,0.779462
F155,L287,0,0.689674
F155,L288,2,0.74782
F155,L289,0,0.542338
F155,L290,1,0.259412
F155,L291,2,0.146658
F155,L292,1,0.434666
F155,L293,2,0.90862
F155,L294,1,0.191076
F155,L295,1,0.884396
F155,L296,2,0.428711
F155,L297,2,0.547083
F155,L298,0,0.485075
F155,L299,1,0.103708
F155,L300,1,0.336835
F155,L301,0,0.828044
F155,L302,1,0.617369
F155,L303,2,0.229947
F155,L304,2,0.328201
F155,L305,0,0.594414
F155,L306,2,0.877246
F155,L307,0,0.360454
F155,L308,1,0.425045
F155,L309,1,0.592012
F155,L310,2,0.719151
F155,L311,1,0.248258
F155,L312,1,0.308405
F155,L313,2,0.077655
F155,L314,0,0.379568
F155,L315,2,0.333742
F155,L316,2,0.244186
F155,L317,2,0.356353
F155,L318,1,0.383838
F155,L319,1,0.230674
F155,L320,2,0.715954
F155,L321,0,0.744232
F155,L322,0,0.115092
F155,L323,1,0.801057
F155,L324,1,0.621033
F155,L325,1,0.740067
F155,L326,1,0.015139
F155,L327,1,0.269644
F155,L328,1,0.079735
F155,L329,0,0.731396
F155,L330,2,0.798496
F155,L331,1,0.722963
F155,L332,1,0.079497
